filename,category,description,permalink
OMU_OMu.F26018.jpg,Oslo Museum,Drammensveien ved Abelhaugen og Victoriaparken.,http://oslobilder.no/OMU/OMu.F26018
OMU_OB.Z03761.jpg,Oslo Museum,Storgata fra hjørnet av Nygata.,http://oslobilder.no/OMU/OB.Z03761
OMU_OB.Y1322.jpg,Oslo Museum,Sofienberggata og Rathkes gate.,http://oslobilder.no/OMU/OB.Y1322
OMU_OB.F03111.jpg,Oslo Museum,Revierstredet fra Bankplassen.,http://oslobilder.no/OMU/OB.F03111
OMU_OB.NW7410.jpg,Oslo Museum,Vogts gate.,http://oslobilder.no/OMU/OB.NW7410
OMU_OB.F11622a.jpg,Oslo Museum,"Utsigt fra St. Hanshaugen, Kristiania.",http://oslobilder.no/OMU/OB.F11622a
NF_NF.05271-112.jpg,Norsk Folkemuseum,Drakt. Oslo 1908 - 1910? Fjordlandskap? I forgrunnen to kvinner i lange kjoler.  Bærer hatter.,http://oslobilder.no/NF/NF.05271-112
NF_NF.34112-150.jpg,Norsk Folkemuseum,"Albert Scheinpfug med datteren Erna foran porten til Johannes gate 4, Enerhaugen, 1922",http://oslobilder.no/NF/NF.34112-150
NF_NF.05271-031.jpg,Norsk Folkemuseum,"Frognerseteren, Oslo. 1908-1910. Vintermotiv. Kvinnelige skiløpere, frøknene Gude.",http://oslobilder.no/NF/NF.05271-031
OMU_OB.Y1254.jpg,Oslo Museum,Jörgen Moes gade/Uranienborg kirke.,http://oslobilder.no/OMU/OB.Y1254
OMU_OB.F02982c.jpg,Oslo Museum,Fra Kirkegaden.,http://oslobilder.no/OMU/OB.F02982c
OMU_OB.F03806.jpg,Oslo Museum,"gruppe, mann, kvinne, sølvbrudepar, menn, kvinner, gjester, trapp på administrasjonsbygning, Gaustad sykehus",http://oslobilder.no/OMU/OB.F03806
OMU_OB.Y1272.jpg,Oslo Museum,Olaf Ryes Plads,http://oslobilder.no/OMU/OB.Y1272
OMU_OB.Z07614.jpg,Oslo Museum,Vålerenggata mot krysset Enebakkveien.,http://oslobilder.no/OMU/OB.Z07614
OMU_OB.F00913.jpg,Oslo Museum,"bygårder, Gud være med oss-gården, Thronsens hotell, Christiania Sparebank, Johanneskirken, hestekjøretøy, menn",http://oslobilder.no/OMU/OB.F00913
OMU_OB.F12208e.jpg,Oslo Museum,Utsikt fra Slottet mot Karl Johans gate.,http://oslobilder.no/OMU/OB.F12208e
OMU_OB.F11043a.jpg,Oslo Museum,Josefines gate 27-33.,http://oslobilder.no/OMU/OB.F11043a
NF_NF.05271-138.jpg,Norsk Folkemuseum,"Bogstadvannet, Oslo 1908-10. Oversiktsbilde. Tømmer på vannet. Skog.
Bebyggelse i bakgrunnen.",http://oslobilder.no/NF/NF.05271-138
OMU_OB.F11628b.jpg,Oslo Museum,Bogstadveien.,http://oslobilder.no/OMU/OB.F11628b
NF_NF.05271-113.jpg,Norsk Folkemuseum,Drakt. Oslo? 1908-10. Fjordlandskap? I forgrunnen to kvinner i lange kjoler. Bærer hatter.,http://oslobilder.no/NF/NF.05271-113
OMU_OB.Z14827.jpg,Oslo Museum,Oversvømmelse ved Revierbryggen.,http://oslobilder.no/OMU/OB.Z14827
NF_NF.34664-443.jpg,Norsk Folkemuseum,"15. juni 1919 er familien Aubert samlet på Villa Knyggen for å feire Hilda Thaulow Aubert Sundts 26-årsdag. (Øverst fra venstre) Einar Hansen, Birgit Aubert, Birgitte Aubert, Lilly Aubert, (rad 2 fra venstre) Betsy Aubert Hansen med Einar Aubert Hansen på fanget, Lillemor Aubert, fødselsdagsbarnet med Julius Sundt på kneet og (lengst frem) Rolf Sundt sr. på verandaen, Villa Knyggen.  Fotografert 15. juni 1919.",http://oslobilder.no/NF/NF.34664-443
OMU_OB.Z17024.jpg,Oslo Museum,Karl Johans gate fra Løvebakken.,http://oslobilder.no/OMU/OB.Z17024
NF_NF.05271-040.jpg,Norsk Folkemuseum,"Holmenkollen, Oslo. 1908. Vintermotiv. Tilskuere. Ski.",http://oslobilder.no/NF/NF.05271-040
NF_NF.05271-102.jpg,Norsk Folkemuseum,Oslo. Oversiktsbilde.  Utsikt over indre Oslofjord. Øyer. Båter. Bebyggelse. I forgrunnen kvinne i hvit kjole og med hatt.,http://oslobilder.no/NF/NF.05271-102
NF_NF.34664-464.jpg,Norsk Folkemuseum,"15. juni 1919 er familien Aubert samlet på Villa Knyggen for å feire Hilda Thaulow Aubert Sundts 26-årsdag. Julius Thaulow Aubert med Julius Sundt, Einar Hansen, Birgit Aubert, Betsy Aubert Hansen med Einar Aubert Hansen, Lillemor Aubert, Birgitte Aubert, Lilly Moestue, Rolf Sundt sr. og Hilda Sundt, Villa Knyggen. Fotografert 15. juni 1919.",http://oslobilder.no/NF/NF.34664-464
OMU_OB.Z05813.jpg,Oslo Museum,Kongens gate.,http://oslobilder.no/OMU/OB.Z05813
OMU_OB.Y1303.jpg,Oslo Museum,Nils Juells gade,http://oslobilder.no/OMU/OB.Y1303
OMU_OB.F01933.jpg,Oslo Museum,Utsikt fra Rosteds gate mot Dops gate.,http://oslobilder.no/OMU/OB.F01933
OMU_OB.F03068B.jpg,Oslo Museum,Tollbugata.,http://oslobilder.no/OMU/OB.F03068B
OMU_OB.Z05604.jpg,Oslo Museum,Mellom Gabels gate og Niels Juels gate nedenfor Drammensveien.,http://oslobilder.no/OMU/OB.Z05604
OMU_OB.F03213b.jpg,Oslo Museum,Utsikt fra Rosteds gate mot Dops gate.,http://oslobilder.no/OMU/OB.F03213b
OMU_OB.NW2553.jpg,Oslo Museum,Piperviksbryggene og Sjøgata.,http://oslobilder.no/OMU/OB.NW2553
NF_NF.05271-041.jpg,Norsk Folkemuseum,"Fra Holmenkollrennet, Oslo. 1908 -1910. Vintermotiv. Hoppbakken. Tilskuere. I forgrunnen Skistua.",http://oslobilder.no/NF/NF.05271-041
OMU_OB.OH508.jpg,Oslo Museum,Kongen stiger iland,http://oslobilder.no/OMU/OB.OH508
NF_NF.05271-029.jpg,Norsk Folkemuseum,"Frognerseteren, Oslo. 1908-1910. Vintermotiv. Kvinnelige skiløpere. En av dem heter frk. Tønder. Hytte i bakgrunnen.",http://oslobilder.no/NF/NF.05271-029
OMU_OB.F20688c.jpg,Oslo Museum,"Christiania, Løvenskioldsgaden.",http://oslobilder.no/OMU/OB.F20688c
OMU_OB.NW4620.jpg,Oslo Museum,Stortorvet.,http://oslobilder.no/OMU/OB.NW4620
NF_NF.05271-028.jpg,Norsk Folkemuseum,"Frognerseteren, Oslo. 1908-1910. Vintermotiv. Skiløpere og akende.",http://oslobilder.no/NF/NF.05271-028
OMU_OB.F05050b.jpg,Oslo Museum,Kristiania. Kolletsgd. Ullevoldsveien.,http://oslobilder.no/OMU/OB.F05050b
OMU_OB.F03060b.jpg,Oslo Museum,Wergelandsveien fra Parkveien.,http://oslobilder.no/OMU/OB.F03060b
NF_NF.05271-036.jpg,Norsk Folkemuseum,På vei til Holmenkollen. Wilhelmsøy. 1908-1910. Akende. Vintermotiv. Skog. Brøytet vei. Kvinne med kjelke.,http://oslobilder.no/NF/NF.05271-036
NF_NF.14220-003.jpg,Norsk Folkemuseum,"Udsigt fra Grefsen Bad, nær Christiania.",http://oslobilder.no/NF/NF.14220-003
NF_NF.05271-038.jpg,Norsk Folkemuseum,"Frognerseteren, Oslo. 1908-1910. Vintermotiv. Akende. Kjelker. Ski.",http://oslobilder.no/NF/NF.05271-038
NF_NF.09714-004.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Festbygningen omgitt av paviljonger. Parkområde med stor vanndam i forgrunnen.  Stier og beplantninger rundt vanndammen.",http://oslobilder.no/NF/NF.09714-004
NF_NF.34112-162.jpg,Norsk Folkemuseum,"To jenter foran inngangen til Johannesgate 4 på Enerhaugen, 1923.",http://oslobilder.no/NF/NF.34112-162
NF_NF.34112-207.jpg,Norsk Folkemuseum,"Jente i gårdsrom på Enerhaugen, 4.juli 1924.",http://oslobilder.no/NF/NF.34112-207
OMU_OB.U086.jpg,Oslo Museum,Telthusbakken.,http://oslobilder.no/OMU/OB.U086
NF_NF.10011-003.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Tanagra dukketeater i bakgrunnen. I forgrunnen
en lilleputtbane. Tog for publikum. Norsk og amerikansk flagg.",http://oslobilder.no/NF/NF.10011-003
NF_NF.05271-034.jpg,Norsk Folkemuseum,"Frognerseteren, Oslo. 1908-10. Vintermotiv. Skiløpere.
Foto Neupert. Platen udatert, mrk. Sumstad.",http://oslobilder.no/NF/NF.05271-034
OMU_OB.F11449a.jpg,Oslo Museum,Oslo. Bygdø Allé.,http://oslobilder.no/OMU/OB.F11449a
OMU_OB.Y1330.jpg,Oslo Museum,Jens Bjelkes gade,http://oslobilder.no/OMU/OB.Y1330
NF_NF.08256-008.jpg,Norsk Folkemuseum,Fra Bogstad ca. 1923. Utsikt mot Bogstadvannet og omkringliggende landskap. Skog i bakgrunnen.,http://oslobilder.no/NF/NF.08256-008
NF_NF.09714-013.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Interiør paviljong. Skulptur av kvinne. To lundefugler foran denne. Blomster på hver side av skulpturen.
Reklameprodukter",http://oslobilder.no/NF/NF.09714-013
NF_NF.09704-001.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Utstillingsområdet med Industribygningen i bakgrunnen.  Spaserende kvinner og menn.",http://oslobilder.no/NF/NF.09704-001
NF_NF.07286-020.jpg,Norsk Folkemuseum,"Immatrikulering. Universitetsplassen, Oslo, med bl.a. studenter fra Oslo Katedralskole t.h. 1924.",http://oslobilder.no/NF/NF.07286-020
OMU_OB.F13172.jpg,Oslo Museum,"Kristiania Fødselsstiftelse, personale 1906.",http://oslobilder.no/OMU/OB.F13172
NF_NF.05271-039.jpg,Norsk Folkemuseum,Kristiania (før l923). 1908-1910. Vintermotiv. Akende. Spaserende. Hest og slede.,http://oslobilder.no/NF/NF.05271-039
NF_NF.09714-006.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Parkområde med bro over til Industribygningen i bakgrunnen. Publikum spaseser på broa. I forgrunnen større dam.",http://oslobilder.no/NF/NF.09714-006
NF_NF.09714-005.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Festbygningen.  Norsk vimpel og flagg. Vanndam med svømmede svaner i forgrunnen.",http://oslobilder.no/NF/NF.09714-005
NF_NF.09714-009.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Nattbilde av festbygning og industribygning. Opplyste stier langs vannbassenget.",http://oslobilder.no/NF/NF.09714-009
OMU_OB.Y1317.jpg,Oslo Museum,Holdbergs plads.,http://oslobilder.no/OMU/OB.Y1317
NF_NF.05271-020.jpg,Norsk Folkemuseum,Vintermotiv. ant. 1908-1910.To fiskere på isen. Kjelke. Barn. Bebyggelse i bakgrunnen.,http://oslobilder.no/NF/NF.05271-020
OMU_OB.F11450a.jpg,Oslo Museum,Nils Juelsgate. (sic),http://oslobilder.no/OMU/OB.F11450a
OMU_OB.F01548.jpg,Oslo Museum,Utsikt fra St. Hanshaugen mot nordvest.,http://oslobilder.no/OMU/OB.F01548
NF_NF.09714-012.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Interiør paviljong. Skulptur av kvinne. To lundefugler foran denne. Blomster i forgrunnen.",http://oslobilder.no/NF/NF.09714-012
NF_NF.05271-030.jpg,Norsk Folkemuseum,"Frognerseteren, Oslo. 1908-1910. Vintermotiv. Skiløpere.",http://oslobilder.no/NF/NF.05271-030
NF_NF.10011-007.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Den maritime avdelingen på Skarpsno. I bakgrunnen bebyggelse, paviljong og skøyter for anker. I forgrunnen Oslofjorden.",http://oslobilder.no/NF/NF.10011-007
NF_NF.05271-027.jpg,Norsk Folkemuseum,"Frognerseteren, Oslo. 1908-1910. Vintermotiv. En sportssøndag. Skiløpere og akende.",http://oslobilder.no/NF/NF.05271-027
NF_NF.05271-025.jpg,Norsk Folkemuseum,"Ekeberg, Oslo. 1908-1910. Spaserende personer, kvinner og menn. Skog. Vei.",http://oslobilder.no/NF/NF.05271-025
NF_NF.10011-009.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Publikum på vandring mellom paviljongene.",http://oslobilder.no/NF/NF.10011-009
NF_NF.09714-010.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Interiør paviljong. Skulptur og reklame. Skulptur midt på bildet. På hver side av denne reklameprodukter.",http://oslobilder.no/NF/NF.09714-010
NF_NF.05271-043.jpg,Norsk Folkemuseum,"Holmenkollrenn, Oslo. 1908-1910. Vintermotiv. Hoppbakken sett ovenfra.
Hopper i svevet. Publikum.",http://oslobilder.no/NF/NF.05271-043
NF_NF.05271-115.jpg,Norsk Folkemuseum,Drakt. Oslo 1908-10. Skog. Vei. I forgrunnen mann i frakk og med hatt.,http://oslobilder.no/NF/NF.05271-115
NF_NF.05271-044.jpg,Norsk Folkemuseum,"Holmenkolldag, Oslo. 1910. Vintermotiv. Strømmen av tilskuere på vei hjem.",http://oslobilder.no/NF/NF.05271-044
OMU_OB.Z02224.jpg,Oslo Museum,Utsikt fra Slottet.,http://oslobilder.no/OMU/OB.Z02224
OMU_OB.F01133.jpg,Oslo Museum,Fra avdukingen av Kristian IV-statuen på Stortorvet.,http://oslobilder.no/OMU/OB.F01133
NF_NF.05271-046.jpg,Norsk Folkemuseum,"Hovedøya, Oslo. 1908-1910. Sommermotiv. Fest. Festkledde kvinner. Dekket bord. Flagg.",http://oslobilder.no/NF/NF.05271-046
OMU_OB.Y1148.jpg,Oslo Museum,NyTorvet.,http://oslobilder.no/OMU/OB.Y1148
OMU_OB.F13171.jpg,Oslo Museum,"Rikshospitalet, kirurgisk avdeling A.",http://oslobilder.no/OMU/OB.F13171
NF_NF.05271-026.jpg,Norsk Folkemuseum,"Ved Nordstrand, Bundefjorden. 1908-1910. Seilbåter. Kvinner i robåt. Brygger. Badehus.",http://oslobilder.no/NF/NF.05271-026
NF_NF.09714-002.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Parkområde. Frogner Hovedgård med Bergen bys paviljong til venstre. Dam i forgrunnen.",http://oslobilder.no/NF/NF.09714-002
NF_NF.05271-018.jpg,Norsk Folkemuseum,Fergen  i Oslofjorden. 1908-1910. Dampbåt. Passasjerer.,http://oslobilder.no/NF/NF.05271-018
NF_NF.10011-005.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Lilleputtbane. Publikum og paviljonger i bakgrunnen. Flagg.",http://oslobilder.no/NF/NF.10011-005
NF_NF.14220-002.jpg,Norsk Folkemuseum,Utsikt over Oslo ant. fra Grefsen. En mann sitter på en benk på et platå i forgrunnen med åpne marker mellom seg og byen i det fjerne. Del av Brødrene Brunskows serie norske landskapsbilder.,http://oslobilder.no/NF/NF.14220-002
NF_NF.09714-008.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914. Festbygning og industribygning. Publikum spaserer
på broene. Dam i forgrunnen.",http://oslobilder.no/NF/NF.09714-008
NF_NF.10011-006.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Lilleputtbane. Publikum. Paviljonger og flagg i bakgrunen.",http://oslobilder.no/NF/NF.10011-006
NF_NF.08256-007.jpg,Norsk Folkemuseum,Fra Bogstad ca. 1923. Parken med vei. Skog i bakgrunnen.,http://oslobilder.no/NF/NF.08256-007
NF_NF.08256-004.jpg,Norsk Folkemuseum,Fra Bogstad ca. 1923. Parken. Vei langs Bogstadvannet.,http://oslobilder.no/NF/NF.08256-004
NF_NF.08256-005.jpg,Norsk Folkemuseum,Fra Bogstad ca. 1923. Parken. Vei langs Bogstadvannet.,http://oslobilder.no/NF/NF.08256-005
OMU_OB.Y1353.jpg,Oslo Museum,Tidemanns gade,http://oslobilder.no/OMU/OB.Y1353
OMU_OB.F01563.jpg,Oslo Museum,Utsikt  fra Slottet mot Uranienborgskogen.,http://oslobilder.no/OMU/OB.F01563
OMU_OB.F02193.jpg,Oslo Museum,Utsikt fra Slottet mot St. Hanshaugen.,http://oslobilder.no/OMU/OB.F02193
NF_NF.34112-172.jpg,Norsk Folkemuseum,"Jente i gårdsrom på Enerhaugen, 1923.",http://oslobilder.no/NF/NF.34112-172
NF_NF.10011-001.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914. Den maritime avdelingen på Skarpsno med paviljonger og båter. I forgrunnen Oslofjorden. I bakgrunnen bybebyggelse",http://oslobilder.no/NF/NF.10011-001
OMU_OB.F03899.jpg,Oslo Museum,Gårdsplass i Lindern kvartal I.,http://oslobilder.no/OMU/OB.F03899
NF_NF.05271-047.jpg,Norsk Folkemuseum,"Hovedøya, Oslo. 1910. Sommermotiv. Fest. Kvinner og menn utenfor et telt. Klær til tørk.",http://oslobilder.no/NF/NF.05271-047
NF_NF.07286-019.jpg,Norsk Folkemuseum,Immatrikulering. Studenter på Universitetsplassen.,http://oslobilder.no/NF/NF.07286-019
OMU_OB.A3395.jpg,Oslo Museum,Familen Zappfe i Kongens gate en 17. mai.,http://oslobilder.no/OMU/OB.A3395
NF_NF.07286-118.jpg,Norsk Folkemuseum,"Oslo, Universitetsplassen. Kvinnelige akademikeres verdenskongress 1924. Kvinner på vei opp Aulatrappen",http://oslobilder.no/NF/NF.07286-118
NF_NF.07286-116.jpg,Norsk Folkemuseum,"Oslo, Universitetsplassen. Kvinnelige akademikeres verdenskongress 1924. Prosesjon på vei opp Aulatrappen..",http://oslobilder.no/NF/NF.07286-116
OMU_OB.Y1133.jpg,Oslo Museum,Holtegaden.,http://oslobilder.no/OMU/OB.Y1133
NF_NF.09714-011.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914. Interiør paviljonger. Skulptur til høyre i bildet. Blomster. Reklameprodukter i hyller i bakgrunnen.",http://oslobilder.no/NF/NF.09714-011
NF_NF.09714-016.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Interiør paviljong. Utsnitt av Fællesslageriets utstilling av egne produkter. to kvinner bak disken.",http://oslobilder.no/NF/NF.09714-016
OMU_OB.NW0456.jpg,Oslo Museum,"kvinne, gateløp, forretningsgårder, gatebelysning",http://oslobilder.no/OMU/OB.NW0456
NF_NF.05271-042.jpg,Norsk Folkemuseum,"Holmenkollrenn, Oslo. 1910. Vintermotiv. Fra hoppbakken. Tåke. Tilskuere.",http://oslobilder.no/NF/NF.05271-042
OMU_OB.Y1083.jpg,Oslo Museum,Storthingsgaden/Christiania,http://oslobilder.no/OMU/OB.Y1083
OMU_OB.F01496.jpg,Oslo Museum,Utsikt fra Oscarshall mot Gaustad sykehus.,http://oslobilder.no/OMU/OB.F01496
OMU_OB.Y1934.jpg,Oslo Museum,Storthingsgaden - Christiania.,http://oslobilder.no/OMU/OB.Y1934
NF_NF.07286-103.jpg,Norsk Folkemuseum,"Oslo, Kavringen. Fyrlykt fotografert mot Akershusfestning.
Båter ved kai.",http://oslobilder.no/NF/NF.07286-103
NF_NF.05271-107.jpg,Norsk Folkemuseum,Oslo 1908-10. Skoglandskap. Kvinne og pike med hatter ved sti i skogen.,http://oslobilder.no/NF/NF.05271-107
NF_NF.08256-006.jpg,Norsk Folkemuseum,Fra Bogstad ca. 1923. Parken. Allé,http://oslobilder.no/NF/NF.08256-006
NF_NF.07826-251.jpg,Norsk Folkemuseum,Bybilde fra Karl Johans gate mot Stortinget 1924. Fotgjengere med sommerklær. Kvinner med hatter. Bil skimtes i bakgrunnen..,http://oslobilder.no/NF/NF.07826-251
NF_NF.07286-117.jpg,Norsk Folkemuseum,"Oslo, Universitetsplassen. Kvinnelige akademikeres verdenskongress 1924. Kvinner på trappen til en av Universitetsbygningene.",http://oslobilder.no/NF/NF.07286-117
NF_NF.10011-004.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Lykkehjul i forgrunnen. I bakgrunnen Tanagra dukketeater. Karusell i forgrunnen. Publikum.  Flagg.",http://oslobilder.no/NF/NF.10011-004
OMU_OB.F05055c.jpg,Oslo Museum,Parkveien mellom Hegdehaugsveien og Pilestredet.,http://oslobilder.no/OMU/OB.F05055c
NF_NF.07286-082.jpg,Norsk Folkemuseum,"Sommerklær. Youngstorget, Oslo. 1924. Kvinner på torghandel. Kjerrer. Biler. Bybebyggelse.",http://oslobilder.no/NF/NF.07286-082
NF_NF.09714-007.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Industribygningen.  Parkområde med paviljonger.
Stor dam i forgrunnen.",http://oslobilder.no/NF/NF.09714-007
OMU_OB.F10781.jpg,Oslo Museum,C.J. Hambros plass.,http://oslobilder.no/OMU/OB.F10781
OMU_OB.F00878.jpg,Oslo Museum,Rådhusgata.,http://oslobilder.no/OMU/OB.F00878
NF_NF.05271-092.jpg,Norsk Folkemuseum,"Oslo, Vestre Aker. 1908-10?  Oversiktsbilde. Vintermotiv. Snødekt jorde.",http://oslobilder.no/NF/NF.05271-092
OMU_OB.F13175a.jpg,Oslo Museum,Parkveien mellom Hegdehaugsveien og Pilestredet.,http://oslobilder.no/OMU/OB.F13175a
OMU_OB.F03179.jpg,Oslo Museum,Karl Johans gate fra Løvebakken.,http://oslobilder.no/OMU/OB.F03179
OMU_OB.NW4647.jpg,Oslo Museum,"fjord, is, robåter, fiskebrygge, Børsen, bygårder",http://oslobilder.no/OMU/OB.NW4647
OMU_OB.Y4507.jpg,Oslo Museum,Youngs gate.,http://oslobilder.no/OMU/OB.Y4507
NF_NF.07286-029.jpg,Norsk Folkemuseum,Kvinnelige akademikeres verdenskongress. Parade på Universitetsplassen.,http://oslobilder.no/NF/NF.07286-029
OMU_OB.F15548.jpg,Oslo Museum,Artiumskull ved Frogner skole.,http://oslobilder.no/OMU/OB.F15548
NF_NF.07286-073.jpg,Norsk Folkemuseum,Småjenter med dukkevogner i en park. Sittende på en benk,http://oslobilder.no/NF/NF.07286-073
NF_NF.05231-003.jpg,Norsk Folkemuseum,"Ved Bygdønes bad, Frognerkilen, Oslo 1910. Seilbåter. Bebyggelse i bakgrunnen.",http://oslobilder.no/NF/NF.05231-003
NF_NF.05231-001.jpg,Norsk Folkemuseum,"Frognerkilen, Oslo. 1908. Seilsport. Ved ""Dronningen"". Cowesbåten ""Fram"".",http://oslobilder.no/NF/NF.05231-001
OMU_OB.Y1253.jpg,Oslo Museum,Bygdö Allé.,http://oslobilder.no/OMU/OB.Y1253
OMU_OB.L0056.jpg,Oslo Museum,Stortorvet fra Brannvakten.,http://oslobilder.no/OMU/OB.L0056
OMU_OB.Y1196.jpg,Oslo Museum,Thorvald Meyers gate.,http://oslobilder.no/OMU/OB.Y1196
OMU_OB.F01593.jpg,Oslo Museum,Stenersgaten mot Lilletorget.,http://oslobilder.no/OMU/OB.F01593
OMU_OB.Z05840.jpg,Oslo Museum,Fra Carl Johans Gade.,http://oslobilder.no/OMU/OB.Z05840
OMU_OB.Z03433.jpg,Oslo Museum,Øvre Vollgate fra hjørnet av Tollbugata.,http://oslobilder.no/OMU/OB.Z03433
OMU_OB.F19307.jpg,Oslo Museum,17. mai 1905.,http://oslobilder.no/OMU/OB.F19307
NF_NF.34112-180.jpg,Norsk Folkemuseum,"Jente i gårdsrom på Enerhaugen, 1923.",http://oslobilder.no/NF/NF.34112-180
OMU_OB.Z17231.jpg,Oslo Museum,Stortorvet.,http://oslobilder.no/OMU/OB.Z17231
OMU_OB.F11402c.jpg,Oslo Museum,Lindernkomplekset.,http://oslobilder.no/OMU/OB.F11402c
NF_NF.05271-114.jpg,Norsk Folkemuseum,Drakt. Oslofjorden? 1908-10. En kvinne ved relingen om bord på et skip. Frk. Schubarth  Drakt  1908-19.  Oslo (ant),http://oslobilder.no/NF/NF.05271-114
OMU_OB.Y2538.jpg,Oslo Museum,Grændsen.,http://oslobilder.no/OMU/OB.Y2538
OMU_OB.Z05843.jpg,Oslo Museum,Karl Johans gate mot Brannvakten.,http://oslobilder.no/OMU/OB.Z05843
OMU_OB.Z17028.jpg,Oslo Museum,Utsikt fra Oscarshall mot Frognerkilen og byen.,http://oslobilder.no/OMU/OB.Z17028
OMU_OB.F03537e.jpg,Oslo Museum,Det Kongelige Slot fra Stortingsbygningen,http://oslobilder.no/OMU/OB.F03537e
NF_NF.10011-002.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914. Den maritime avdelingen på Skarpsno med paviljonger og brygger.",http://oslobilder.no/NF/NF.10011-002
OMU_OB.F01054.jpg,Oslo Museum,Eidsvolls plass og Stortingsgata fra Stortingsbygningen.,http://oslobilder.no/OMU/OB.F01054
NF_NF.09714-017.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Paviljong for utstilling av Fællesslagteriet og dets produkter.",http://oslobilder.no/NF/NF.09714-017
OMU_OB.Y1324.jpg,Oslo Museum,Nordbygaden.,http://oslobilder.no/OMU/OB.Y1324
NF_NF.06614-098.jpg,Norsk Folkemuseum,17. mai-tog på vei ned fra Slottet. 1924. Kvinner med flagg. Slottet i bakgrunnen.,http://oslobilder.no/NF/NF.06614-098
NF_NF.09714-015.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Skulpturen ""Helhesten"" av Gunnar Utsond.
Springvann i forgrunnen.",http://oslobilder.no/NF/NF.09714-015
OMU_OB.NW5585.jpg,Oslo Museum,Utsikt fra Abelhaugen mot Victoria terrasse.,http://oslobilder.no/OMU/OB.NW5585
NF_NF.07286-021.jpg,Norsk Folkemuseum,"Immatrikulering. Kvinnelige studenter på Aulatrappen, Universitetet i Oslo.",http://oslobilder.no/NF/NF.07286-021
NF_NF.09714-014.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Skulpturen Helhesten av Gunnar Utsond. Springvann i forgrunnen.",http://oslobilder.no/NF/NF.09714-014
OMU_OB.Z06061.jpg,Oslo Museum,"forretningsgårder, manufakturforretning, torg, mennesker, hestekjøretøyer, gatebelysning",http://oslobilder.no/OMU/OB.Z06061
NF_NF.07286-022.jpg,Norsk Folkemuseum,Immatrikulering. Kvinnelige studenter på Universitetsplassen i Oslo.,http://oslobilder.no/NF/NF.07286-022
NF_NF.05271-005.jpg,Norsk Folkemuseum,Stueinteriør. Holm. 1908-1910. To kvinner og  en mann sitter rundt et bord. Malerier på veggene..,http://oslobilder.no/NF/NF.05271-005
OMU_OB.Z03763.jpg,Oslo Museum,Youngstorget.,http://oslobilder.no/OMU/OB.Z03763
OMU_OB.Z07582.jpg,Oslo Museum,Jacob Aalls gate ved Valkyrie plass.,http://oslobilder.no/OMU/OB.Z07582
OMU_OB.F15987d.jpg,Oslo Museum,"Fra Kristiania, Youngstorvet.",http://oslobilder.no/OMU/OB.F15987d
OMU_OB.OT146.jpg,Oslo Museum,Stortingsgata fra Løvebakken.,http://oslobilder.no/OMU/OB.OT146
OMU_OB.F01204.jpg,Oslo Museum,"gateløp, plankegjerde, bygårder, utsikt, gassbeholder, fabrikkbygning, trehusbebyggelse, Gamle Aker kirke",http://oslobilder.no/OMU/OB.F01204
OMU_OB.Y1314.jpg,Oslo Museum,Bogstadveien og Valkyriegaden,http://oslobilder.no/OMU/OB.Y1314
